"7297","C00137828","MY","24K","COM","CITIZENS TO ELECT RICK LARSEN","WA",3102015,1500,"C00345546","B4BAE1640637F4832845","2015",2016,"APL LIMITED PAC","0"
"7298","C00351197","MY","24K","CCM","POMPEO FOR CONGRESS INC","KS",6302015,5000,"C00460402","SB23.11447","2015",2016,"AMERICAN SOCIETY OF INTERVENTIONAL PAIN PHYSICIAN PAC","0"
"7299","C00319723","MY","24K","CCM","HATCH ELECTION COMMITTEE INC","DC",3062015,1000,"C00104752","SB23.8111","2015",2016,"NATIONAL BUSINESS AVIATION ASSOCIATION INC POLITICAL ACTION COMMITTEE (NBAA-PAC)","0"
"7300","C00186288","MY","24K","CCM","RICHARD HANNA FOR CONGRESS COMMITTEE","NY",6102015,1000,"C00451005","B4820AC399BFFD0A24B","2015",2016,"VERIZON COMMUNICATIONS INC. GOOD GOVERNMENT CLUB (VERIZON PAC)","0"
"7301","C00522094","MY","24K","COM","TED LIEU FOR CONGRESS","CA",5282015,1000,"C00556506","B37121F67628C42A2963","2015",2016,"AMERICAN PSYCHOLOGICAL ASSOCIATION PRACTICE ORGANIZATION POLITICAL ACTION COMMITTEE (APAPO-PAC)","0"
"7302","C00390351","M8","24K","PAC","JOBS, OPPORTUNITIES AND EDUCATION PAC (JOE-PAC)","DC",7172015,5000,"C00362384","SB23.12835","2015",2016,"BIOGEN, INC. POLITICAL ACTION COMMITTEE A.K.A. 'BIOGEN PAC'","0"
"7303","C00034157","M8","24K","CCM","MARCIA FUDGE FOR CONGRESS","OH",7232015,2500,"C00454694","AF00E21F1547DF0D8E4","2015",2016,"AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC)","0"
"7304","C00339655","M8","24K","PAC","HEARTLAND VALUES PAC","SD",7102015,5000,"C00409003","7F18EB0606306AF3F7E","2015",2016,"US ONCOLOGY INC. NETWORK POLITICAL ACTION COMMITTEE","0"
"7305","C00359539","M8","24K","CCM","FRIENDS OF BILL POSEY","FL",7232015,1000,"C00444968","86663D6E97AF9C084D6","2015",2016,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","0"
"7306","C00349373","M8","24K","CCM","RICHMOND FOR CONGRESS","LA",7272015,3000,"C00451336","7250553","2015",2016,"GULF STATES TOYOTA INC FEDERAL POLITICAL ACTION COMMITTEE","0"
"7307","C00064774","M8","24K","CCM","KEVIN MCCARTHY FOR CONGRESS","CA",7302015,1500,"C00420935","38422804","2015",2016,"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE","0"
"7308","C00099945","Q2","24K","","RON JOHNSON FOR SENATE","DC",3162015,2000,"C00482984","SB081015030023","2015",2016,"WEC ENERGY GROUP PAC","0"
"7309","C00010421","M7","24K","CCM","STEVE FINCHER FOR CONGRESS","TN",6292015,1000,"C00466854","22636461","2015",2016,"ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC)","0"
"7310","C00197228","M8","24K","PAC","NEW YORK JOBS PAC","NY",7232015,1500,"C00413716","6FBA3A449F1B457F821","2015",2016,"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)","0"
"7311","C00323352","M8","24K","CCM","BRAD ASHFORD FOR CONGRESS","NE",7202015,2500,"C00557181","D512705","2015",2016,"COMMITTEE FOR A LIVABLE FUTURE","0"
"7312","C00215285","M8","24K","CCM","BILL FOSTER FOR CONGRESS","IL",7092015,1500,"C00435099","SB23.12463","2015",2016,"GENERAL ATOMICS POLITICAL ACTION COMMITTEE","0"
"7313","C00219642","M8","24K","PAC","BLUE DOG POLITICAL ACTION COMMITTEE","MD",7012015,2500,"C00305318","66522674","2015",2016,"ENTERPRISE HOLDINGS, INC. POLITICAL ACTION COMMITTEE","0"
"7314","C00032979","M8","24K","CCM","FRIENDS OF ROSA DELAURO","CT",7242015,2500,"C00238865","39590739","2015",2016,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)","0"
"7315","C00029447","M8","24K","CCM","PASCRELL FOR CONGRESS","NJ",7232015,1500,"C00313510","D29480","2015",2016,"INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC","0"
"7316","C00075473","M2","24K","CCM","CANDICE MILLER FOR CONGRESS","MI",1192015,1000,"C00365593","63756032","2015",2016,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","0"
"7317","C00007542","M8","24K","CAN","HARRIS, KAMALA D","CA",7062015,5000,"C00571919","SB23.35932","2015",2016,"SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE","0"
"7318","C00141002","M2","24K","CCM","CRENSHAW FOR CONGRESS","FL",1292015,1000,"C00352849","8966708","2015",2016,"EXELIS EMPLOYEES PAC / HARRIS CORPORATION","0"
"7319","C00082792","M8","24K","CCM","CITIZENS FOR BOYLE","DC",7312015,1000,"C00543363","38424052","2015",2016,"ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE","0"
"7320","C00176214","M3","24K","CAN","CHU, JUDY","CA",2092015,1000,"C00458125","SB23.94169","2015",2016,"INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND","0"
"7321","C00110262","MY","24K","CCM","QUIGLEY FOR CONGRESS","IL",6302015,1000,"C00457556","SB23.10329","2015",2016,"BRUNSWICK CORPORATION GOOD GOVERNMENT FUND","0"
"7322","C00030718","M8","24K","ORG","RICHMOND FOR CONGRESS","LA",7072015,1000,"C00451336","B2107051C4DA6421A8F8","2015",2016,"NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE","0"
"7323","C00145342","MY","24K","CCM","FRIENDS OF AMATA","AK",6252015,1000,"C00393041","EXPB458","2015",2016,"GOLDEN STATE POLITICAL ACTION COMMITTEE","0"
"7324","C00013342","M8","24K","CCM","WHITFIELD FOR CONGRESS COMMITTEE","KY",7222015,1000,"C00289983","SB23.77853","2015",2016,"UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE","0"
"7325","C00343137","MY","24K","CCM","CATHY MCMORRIS RODGERS FOR CONGRESS","WA",2032015,1000,"C00390476","6768360","2015",2016,"POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS--PAC OF AAOS","0"
"7326","C00073056","M3","24K","CCM","DEFAZIO FOR CONGRESS","OR",2232015,1000,"C00215905","SB23.9435","2015",2016,"MASTERS, MATES AND PILOTS POLITICAL CONTRIBUTION FUND","0"
"7327","C00144766","M8","24K","COM","GLENN GROTHMAN FOR CONGRESS","WI",7212015,1000,"C00561597","B5AA01060F7984C829E5","2015",2016,"NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7328","C00019653","M4","24K","CCM","HOYER FOR CONGRESS","DC",3022015,5000,"C00140715","EXPB200477","2015",2016,"EDISON INTERNATIONAL PAC","0"
"7329","C00448191","MY","24K","COM","FRIENDS OF TIM JOHNSON","IL",1302015,-1000,"C00201533","BDA8AAA44268641A39CB","2015",2016,"GOP GENERATION Y FUND","0"
"7330","C00002972","M6","24K","CCM","LAMBORN FOR CONGRESS","CO",5152015,1000,"C00420745","1811311902","2015",2016,"THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)","0"
"7331","C00248849","M8","24K","COM","MORAN FOR KANSAS","KS",7172015,3500,"C00458315","B551006C46AA042E8ACB","2015",2016,"CROPLIFE AMERICA POLITICAL ACTION COMMITTEE","0"
"7332","C00215053","MY","24K","CCM","TOM REED FOR CONGRESS","NY",2232015,2500,"C00464032","SB23.13465","2015",2016,"SWEDISH MATCH NORTH AMERICA LLC PAC","0"
"7333","C00164145","M3","24K","CCM","LAHOOD FOR CONGRESS","IL",2292016,1000,"C00575050","741F8A56253B3EA74C2","2016",2016,"UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC","0"
"7334","C00363945","MY","24K","CCM","DAVIS FOR CONGRESS/FRIENDS OF DAVIS","IL",3032015,1000,"C00172619","SB23.82029","2015",2016,"SYNGENTA CORPORATION EMPLOYEE  POLITICAL ACTION COMMITTEE (SYNGENTA PAC)","0"
"7335","C00267849","MY","24K","CCM","GRAVES FOR CONGRESS  *","MO",3062015,1000,"C00359034","SB23.129278","2015",2016,"ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7336","C00002972","M7","24K","CCM","BILL SHUSTER FOR CONGRESS","DC",6182015,1000,"C00364935","314312035","2015",2016,"THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)","0"
"7337","C00523605","M8","24K","CCM","KAPTUR FOR CONGRESS","OH",7292015,500,"C00154625","SB23.4796","2015",2016,"ROYAL TEN CATE USA INC PAC ('TENCATE PAC')","0"
"7338","C00526046","Q1","24K","CCM","DOLD FOR CONGRESS","IL",3132015,1000,"C00465971","SB23.4215","2015",2016,"PATRIOTS LEADING A MAJORITY","0"
"7339","C00350744","M8","24K","CCM","CLAY JR. FOR CONGRESS","MO",7312015,1500,"C00346080","10508629","2015",2016,"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE","0"
"7340","C00309146","MY","24K","CCM","JENKINS FOR CONGRESS","WV",3242015,500,"C00548271","SB23.5333","2015",2016,"AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7341","C00437525","Q1","24K","CAN","CRAPO, MICHAEL D","ID",2182015,1500,"C00330886","SB23.6224","2015",2016,"TEXAS SPINE AND JOINT LTD PAC","0"
"7342","C00076299","M8","24K","CCM","JOSEPH CROWLEY FOR CONGRESS","NY",7142015,2500,"C00338954","66695874","2015",2016,"CME GROUP INC. PAC","0"
"7343","C00216895","M6","24K","CCM","HURD FOR CONGRESS","TX",5152015,1000,"C00545467","SB23.17521","2015",2016,"ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE","0"
"7344","C00089342","M3","24K","CCM","BILL NELSON FOR U S SENATE","FL",2192016,1000,"C00344051","39218207","2016",2016,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","0"
"7345","C00387720","MY","24K","CAN","GRAHAM, GWEN","FL",3202015,1000,"C00543249","SB23.18753","2015",2016,"U.S.-CUBA DEMOCRACY POLITICAL ACTION COMMITTEE","0"
"7346","C00374298","M8","24K","","BUDDY CARTER FOR CONGRESS","GA",7062015,2500,"C00543967","SB09011588347","2015",2016,"NATIONAL PEANUT BUYING POINTS ASSOCIATION PEANUT BUYING POINT PAC","0"
"7347","C00325092","M10","24K","CCM","COLE FOR CONGRESS","OK",9182015,1000,"C00379735","9443374","2015",2016,"HUNTINGTON INGALLS INDUSTRIES, INC. PAC (SHIPPAC)","0"
"7348","C00002469","M10","24K","CCM","RUSS FOR WISCONSIN","WI",9212015,5000,"C00578013","22694892","2015",2016,"MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS","0"
"7349","C00107235","M10","24K","CCM","MCHENRY FOR CONGRESS","NC",9142015,2500,"C00393629","67551850","2015",2016,"PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I","0"
"7350","C00489468","MY","24K","ORG","JOHNSON FOR CONGRESS","OH",5192015,1000,"C00476820","SB23.6891","2015",2016,"MARKWEST ENERGY PARTNERS LP POLITICAL ACTION COMMITTEE AKA MARKWEST ENERGY PAC","0"
"7351","C00177469","MY","24K","COM","FRIENDS OF ROY BLUNT","MO",5192015,1500,"C00304758","EXPB219547","2015",2016,"PG&E CORPORATION EMPLOYEES ENERGYPAC","0"
"7352","C00081547","M10","24K","CCM","WHITFIELD FOR CONGRESS COMMITTEE","KY",9142015,500,"C00289983","9429412","2015",2016,"DTE ENERGY CO. PAC - FEDERAL","0"
"7353","C00382796","M9","24K","CCM","FRIENDS OF SCHUMER","NY",8052015,5000,"C00346312","SB23.16867","2015",2016,"LOUISIANA HEALTH CARE GROUP EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE INC","0"
"7354","C00131185","M8","24K","CCM","HOEVEN FOR SENATE","VA",7252016,1000,"C00473371","72471440","2016",2016,"AIRCRAFT OWNERS AND PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7355","C00257246","Q2","24K","CCM","AMI BERA FOR CONGRESS","CA",5272016,4000,"C00461061","72236180","2016",2016,"GAP INC. POLITICAL ACTION COMMITTEE; THE","0"
"7356","C00030718","M9","24K","ORG","FRIENDS OF MIA LOVE","UT",8032015,1000,"C00505776","B2EC593A48CD541E3BB2","2015",2016,"NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE","0"
"7357","C00035451","M9","24K","CCM","MIKE HONDA FOR CONGRESS","CA",8142015,2500,"C00351379","13503143","2015",2016,"AIR LINE PILOTS ASSOCIATION PAC","0"
"7358","C00194084","M9","24K","CCM","LISA MURKOWSKI FOR US SENATE","AK",8282015,2500,"C00384529","13528291","2015",2016,"SAFEWAY INC. POLITICAL ACTION COMMITTEE (SAFEWAY PAC)","0"
"7359","C00292094","Q3","24K","PAC","AMERICAN HEALTH CARE ASSOCIATION PAC","DC",9042015,2500,"C00006080","SB23.77744","2015",2016,"GENESIS HEALTHCARE INC PAC","0"
"7360","C00251751","Q3","24K","CCM","RICHARD E NEAL FOR CONGRESS COMMITTEE","MA",7132015,2000,"C00226522","SB23.45664","2015",2016,"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE","0"
"7361","C00406215","M10","24K","CCM","LARSON FOR CONGRESS","CT",9222015,1000,"C00330142","CA87933BCB81C7CB92C","2015",2016,"NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE","0"
"7362","C00004325","M10","24K","CCM","GIBBS FOR CONGRESS","DC",9282015,2500,"C00466516","10628812","2015",2016,"SEAFARERS POLITICAL ACTIVITY DONATION - SEAFARERS INTERNATIONAL UNION OF NA-AGLIWD/NMU","0"
"7363","C00341271","M10","24K","CCM","HELLER FOR SENATE","NV",9302015,-2500,"C00410837","68115789","2015",2016,"DAY & ZIMMERMANN INC FEDERAL PAC (AKA 'DAYPAC - FEDERAL')","0"
"7364","C00388462","MY","24K","PTY","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","DC",3112015,2500,"C00075820","SB23.19712","2015",2016,"ITC HOLDINGS CORP. PAC (ITC PAC)","0"
"7365","C00279455","MY","24K","CCM","DAVIS FOR CONGRESS/FRIENDS OF DAVIS","IL",6222015,1000,"C00172619","AC00C5FACB2C906DBE5","2015",2016,"ZENECA INC. POLITICAL ACTION COMMITTEE","0"
"7366","C00068692","M10","24K","CCM","RYAN FOR CONGRESS, INC.","WI",9152015,1000,"C00330894","38557041","2015",2016,"FEDEX CORPORATION POLITICAL ACTION COMMITTEE (FEDEXPAC)","0"
"7367","C00435933","M10","24K","CCM","CASTOR FOR CONGRESS","FL",9102015,1000,"C00410761","38536030","2015",2016,"AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","0"
"7368","C00397893","M10","24K","COM","MCKINLEY FOR CONGRESS","WV",9102015,1000,"C00473132","B0A1D2188FF954661861","2015",2016,"SSA MARINE INC. GOOD GOVERNMENT FUND","0"
"7369","C00589119","M8","24K","CCM","MIKE CRAPO FOR US SENATE","ID",7112016,2500,"C00330886","35E5C5EFD9F24CD69E3","2016",2016,"SYNCHRONY FINANCIAL EMPLOYEES POLITICAL ACTION COMMITTEE (SYNCPAC)","0"
"7370","C00076182","Q3","24K","COM","DAVID ROUZER FOR CONGRESS","NC",9212015,2500,"C00501643","BABE828BD7EF2453DB8C","2015",2016,"NATIONAL TURKEY FEDERATION POLITICAL ACTION COMMITEE/TURPAC","0"
"7371","C00207308","M10","24K","CCM","IOWA DEMOCRATIC PARTY","IA",9022015,500,"C00035600","SB23.21256","2015",2016,"AG PROCESSING INC POLITICAL ACTION COMMITTEE, AGPAC","0"
"7372","C00082271","M10","24K","CCM","LUKE MESSER FOR CONGRESS","IN",9292015,1000,"C00460667","SB23.7946","2015",2016,"PRECISION METALFORMING ASSOCIATION VOICE OF THE INDUSTRY COMMITTEE (PMAVIC)","0"
"7373","C00004275","M10","24K","COM","CITIZENS FOR BOYLE","PA",9172015,1000,"C00543363","B12681AFE56234B1E9EB","2015",2016,"AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)","0"
"7374","C00497917","M10","24K","CCM","ROBERT HURT FOR CONGRESS","VA",9012015,3500,"C00468405","SB23.16961","2015",2016,"DEPOSITORY TRUST AND CLEARING CORPORATION PAC - DTCC PAC; THE","0"
"7375","C00199703","M10","24K","CCM","ALMA ADAMS FOR CONGRESS","NC",9102015,1000,"C00546358","D86376","2015",2016,"GLAXOSMITHKLINE LLC PAC (GSK PAC)","0"
"7376","C00103143","M10","24K","CCM","LUKE MESSER FOR CONGRESS","IN",9212015,1000,"C00460667","F38CAF9DA383DEFCC29","2015",2016,"AMERICAN INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7377","C00131185","M10","24K","CCM","TED YOHO FOR CONGRESS","FL",9242015,1000,"C00494583","67755021","2015",2016,"AIRCRAFT OWNERS AND PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7378","C00338087","M10","24K","CCM","SCOTT PETERS FOR CONGRESS","DC",9102015,1000,"C00503110","B582331","2015",2016,"L-3 COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE","0"
"7379","C00101485","M10","24K","CCM","LISA MURKOWSKI FOR US SENATE","AK",9082015,3000,"C00384529","7340260","2015",2016,"ECOLAB INC. POLITICAL ACTION COMMITTEE","0"
"7380","C00251876","M10","24K","CCM","NANCY PELOSI FOR CONGRESS","DC",9212015,5000,"C00213512","67740091","2015",2016,"AMGEN INC. POLITICAL ACTION COMMITTEE","0"
"7381","C00144766","M10","24K","COM","SWALWELL FOR CONGRESS","CA",9152015,2500,"C00502294","B9D7EE44506E24D798D2","2015",2016,"NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7382","C00358663","M10","24K","CCM","TREY GOWDY FOR CONGRESS","SC",9092015,5000,"C00462523","4333355CDA6B5289096","2015",2016,"AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC)","0"
"7383","C00000901","M10","24K","CCM","MARSHA BLACKBURN FOR CONGRESS, INC.","TN",9142015,-2000,"C00376939","0BC2FBDCAE6C61990A1","2015",2016,"BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC)","0"
"7384","C00035451","M10","24K","CCM","FRIENDS OF JIM INHOFE","OK",9222015,2500,"C00207993","13581142","2015",2016,"AIR LINE PILOTS ASSOCIATION PAC","0"
"7385","C00007542","M3","24K","CAN","YARMUTH, JOHN A","KY",2102016,1500,"C00419630","SB23.36725","2016",2016,"SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE","0"
"7386","C00170258","M10","24K","COM","MAJORITY COMMITTEE PAC--MC PAC","CA",9142015,5000,"C00428052","BDBA59A392E594266875","2015",2016,"NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC","0"
"7387","C00303339","M10","24K","PAC","MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC","MD",9212015,2500,"C00563726","3D70E49DAF7F77EC035","2015",2016,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","0"
"7388","C00080515","M10","24K","CCM","MCCONNELL SENATE COMMITTEE","KY",9212015,2500,"C00193342","80F6F64928D536BF304","2015",2016,"THE EMERSON ELECTRIC CO. PAC","0"
"7389","C00022343","M10","24K","PAC","HECK PAC","DC",9012015,2500,"C00548792","13529416","2015",2016,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)","0"
"7390","C00004036","M10","24K","CCM","KUSTER FOR CONGRESS, INC.","NH",9252015,5000,"C00462861","D361182","2015",2016,"SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)","0"
"7391","C00274431","M10","24K","CCM","MARK TAKAI FOR CONGRESS","HI",9222015,2500,"C00548131","38589498","2015",2016,"UNITEDHEALTH GROUP INCORPORATED PAC (UNITED FOR HEALTH)","0"
"7392","C00118943","M10","24K","PAC","HOOSIERS FIRST","DC",9222015,2500,"C00492082","67754980","2015",2016,"MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE","0"
"7393","C00023580","M10","24K","CCM","DESAULNIER FOR CONGRESS","CA",9302015,2500,"C00554709","B585041","2015",2016,"NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND)","0"
"7394","C00147066","M10","24K","CCM","BLAINE FOR CONGRESS","MO",9222015,2000,"C00458679","67748882","2015",2016,"AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE","0"
"7395","C00330019","M10","24K","CCM","FRIENDS OF ERIK PAULSEN","MN",9152015,1500,"C00439661","8BCC70A22390E21A3A8","2015",2016,"TWENTY-FIRST CENTURY FOX, INC. PAC (FOX PAC)","0"
"7396","C00486217","M10","24K","COM","THE RICHARD BURR COMMITTEE","NC",9302015,2500,"C00385526","B94622F74A49140B78FF","2015",2016,"LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC)","0"
"7397","C00029447","M10","24K","CCM","CARTWRIGHT FOR CONGRESS","PA",9182015,1000,"C00509968","D29972","2015",2016,"INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC","0"
"7398","C00486217","M10","24K","COM","FRIENDS OF KELLY AYOTTE","NH",9302015,1000,"C00464297","BD0525D1EBA064D66943","2015",2016,"LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC)","0"
"7399","C00097568","M10","24K","CCM","THE BILL KEATING COMMITTEE","MA",9252015,2500,"C00479063","67763500","2015",2016,"RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE","0"
"7400","C00005660","M10","24K","CCM","DR. RAUL RUIZ FOR CONGRESS","CA",9182015,2000,"C00502575","SB23.27833","2015",2016,"AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE","0"
"7401","C00075473","M10","24K","PTY","MICHIGAN DEMOCRATIC PARTY","MI",9292015,1000,"C00453175","67778723","2015",2016,"CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL","0"
"7402","C00034157","M10","24K","CCM","BONAMICI FOR CONGRESS","OR",9242015,1000,"C00500421","6E268B506DE261DF5ED","2015",2016,"AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC)","0"
"7403","C00042069","M11","24K","CCM","VICKY HARTZLER FOR CONGRESS","MO",10302015,1000,"C00464602","395B96061BA3F0409EE","2015",2016,"MONSANTO COMPANY CITIZENSHIP FUND AKA MONSANTO CITIZENSHIP FUND","0"
"7404","C00121368","M11","24K","CCM","TIM MURPHY FOR CONGRESS","PA",10282015,1500,"C00372201","8268","2015",2016,"EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)","0"
"7405","C00004275","M8","24K","COM","OLSON FOR CONGRESS COMMITTEE","TX",7102015,2500,"C00437913","B808BEC571AC04F4C915","2015",2016,"AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)","0"
"7406","C00027342","M3","24K","CCM","BUTTERFIELD FOR CONGRESS","NC",2052015,5000,"C00401190","64169701","2015",2016,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE","0"
"7407","C00250753","MY","24K","COM","VAN HOLLEN FOR CONGRESS","MD",3022015,5000,"C00366096","B4A6ACCF4DC4246CAAEC","2015",2016,"AUTO CARE ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7408","C00127258","M11","24K","CCM","VOTETIPTON.COM","CO",10142015,2500,"C00470757","4206808","2015",2016,"AIR PRODUCTS AND CHEMICALS, INC. POLITICAL ALLIANCE","0"
"7409","C00034298","M11","24K","PTY","DEMOCRATIC NATIONAL COMMITTEE","DC",10072015,250,"C00010603","10664485","2015",2016,"PPG INDUSTRIES, INC. PAC","0"
"7410","C00495887","MY","24K","CCM","FRIENDS OF ROY BLUNT","MO",3202015,5000,"C00304758","SB23.5565","2015",2016,"TOMORROW IS MEANINGFUL PAC-TIM PAC","0"
"7411","C00186288","YE","24K","CCM","STEVE ISRAEL FOR CONGRESS COMMITTEE","NY",10272015,2000,"C00358952","0D1F36F8B98C47F2390","2015",2016,"VERIZON COMMUNICATIONS INC. GOOD GOVERNMENT CLUB (VERIZON PAC)","0"
"7412","C00217471","M11","24K","PAC","MAERSK INC. POLITICAL ACTION COMMITTEE (MAERSK PAC)","VA",10312015,1000,"C00493825","SB23.8903","2015",2016,"MAERSK INC. POLITICAL ACTION COMMITTEE (MAERSK PAC)","0"
"7413","C00068528","M11","24K","CCM","WALDEN FOR CONGRESS","VA",10282015,1000,"C00333427","13651068","2015",2016,"PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE","0"
"7414","C00450692","M7","24K","COM","WYDEN FOR SENATE","OR",6262015,3000,"C00308676","B3E7BAD092A2E4A51BAD","2015",2016,"POET PAC","0"
"7415","C00380550","YE","24K","CCM","STEVE ISRAEL FOR CONGRESS COMMITTEE","NY",11302015,1000,"C00358952","F3A79373613D252F679","2015",2016,"FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC)","0"
"7416","C00000729","M11","24K","COM","JOE WILSON FOR CONGRESS COMMITTEE","SC",10152015,1000,"C00368522","B2A0F5E34F06146969D0","2015",2016,"AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7417","C00008839","M11","24K","COM","DIANA DEGETTE FOR CONGRESS","CO",10272015,5000,"C00311639","BFFAE4B9EB94942398BD","2015",2016,"AMERICAN PODIATRIC MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","0"
"7418","C00227744","M8","24K","CCM","ERIC CANTOR  FOR CONGRESS","VA",7272015,-375,"C00355461","22626294","2015",2016,"ERNST & YOUNG POLITICAL ACTION COMMITTEE","0"
"7419","C00010868","M11","24K","COM","POE FOR CONGRESS","TX",10302015,1000,"C00392670","B9ABA3A074D52489FA41","2015",2016,"AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)","0"
"7420","C00336842","M11","24K","CCM","FRIENDS OF KELLY AYOTTE INC","NH",10052015,2500,"C00464297","SB23.5937","2015",2016,"FAMILY PAC","0"
"7421","C00542027","M10","24K","CCM","GEORGIANS FOR ISAKSON","GA",9112015,2000,"C00384693","50918.E128","2015",2016,"BIG SKY OPPORTUNITY PAC","0"
"7422","C00007880","M11","24K","CCM","JIM RENACCI FOR CONGRESS","OH",10292015,1000,"C00466359","2041948","2015",2016,"CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION","0"
